Epoch,iteration,SparseConv0_3-64-(7  7),SparseConv1_64-64-(1  1),SparseConv2_64-64-(3  3),SparseConv3_64-256-(1  1),SparseConv4_64-256-(1  1),SparseConv5_256-64-(1  1),SparseConv6_64-64-(3  3),SparseConv7_64-256-(1  1),SparseConv8_256-64-(1  1),SparseConv9_64-64-(3  3),SparseConv10_64-256-(1  1),SparseConv11_256-128-(1  1),SparseConv12_128-128-(3  3),SparseConv13_128-512-(1  1),SparseConv14_256-512-(1  1),SparseConv15_512-128-(1  1),SparseConv16_128-128-(3  3),SparseConv17_128-512-(1  1),SparseConv18_512-128-(1  1),SparseConv19_128-128-(3  3),SparseConv20_128-512-(1  1),SparseConv21_512-128-(1  1),SparseConv22_128-128-(3  3),SparseConv23_128-512-(1  1),SparseConv24_512-256-(1  1),SparseConv25_256-256-(3  3),SparseConv26_256-1024-(1  1),SparseConv27_512-1024-(1  1),SparseConv28_1024-256-(1  1),SparseConv29_256-256-(3  3),SparseConv30_256-1024-(1  1),SparseConv31_1024-256-(1  1),SparseConv32_256-256-(3  3),SparseConv33_256-1024-(1  1),SparseConv34_1024-256-(1  1),SparseConv35_256-256-(3  3),SparseConv36_256-1024-(1  1),SparseConv37_1024-256-(1  1),SparseConv38_256-256-(3  3),SparseConv39_256-1024-(1  1),SparseConv40_1024-256-(1  1),SparseConv41_256-256-(3  3),SparseConv42_256-1024-(1  1),SparseConv43_1024-512-(1  1),SparseConv44_512-512-(3  3),SparseConv45_512-2048-(1  1),SparseConv46_1024-2048-(1  1),SparseConv47_2048-512-(1  1),SparseConv48_512-512-(3  3),SparseConv49_512-2048-(1  1),SparseConv50_2048-512-(1  1),SparseConv51_512-512-(3  3),SparseConv52_512-2048-(1  1),Linear0_2048-200
5,400,0.6981292963027954,0.30859375,0.7861870527267456,0.4732666015625,0.48626708984375,0.45672607421875,0.7923991084098816,0.51434326171875,0.49151611328125,0.8124457597732544,0.52337646484375,0.66033935546875,0.8413764238357544,0.59869384765625,0.7798995971679688,0.5831298828125,0.8181288242340088,0.6021575927734375,0.6126251220703125,0.8296101689338684,0.6088104248046875,0.6114654541015625,0.8346625566482544,0.616119384765625,0.7766494750976562,0.8520457148551941,0.6773796081542969,0.8155136108398438,0.6548118591308594,0.8417918086051941,0.6794548034667969,0.6792106628417969,0.8446282148361206,0.6833343505859375,0.6803627014160156,0.8485548496246338,0.6820259094238281,0.68231201171875,0.8490058183670044,0.683197021484375,0.6841812133789062,0.8532596230506897,0.6801605224609375,0.8193607330322266,0.8673117160797119,0.7150993347167969,0.8403892517089844,0.7126016616821289,0.8694907426834106,0.7115154266357422,0.7108640670776367,0.8829261064529419,0.696110725402832,0.47228026390075684
5,800,0.7055697441101074,0.311767578125,0.7934841513633728,0.48553466796875,0.49749755859375,0.46954345703125,0.7967665195465088,0.52874755859375,0.50421142578125,0.8180338740348816,0.53985595703125,0.670654296875,0.8487548828125,0.6075439453125,0.78643798828125,0.5896759033203125,0.8230929970741272,0.61065673828125,0.6231842041015625,0.8335707187652588,0.6163177490234375,0.6179962158203125,0.8426039218902588,0.623504638671875,0.7842864990234375,0.8581119179725647,0.6877861022949219,0.8222675323486328,0.6673088073730469,0.8488430380821228,0.6912651062011719,0.6910514831542969,0.8512251377105713,0.6954536437988281,0.6926536560058594,0.854705810546875,0.6947708129882812,0.69476318359375,0.8550482988357544,0.6951217651367188,0.6969413757324219,0.8592851161956787,0.6926193237304688,0.8253822326660156,0.8749546408653259,0.7287559509277344,0.8478055000305176,0.725764274597168,0.8765242099761963,0.7246971130371094,0.7238903045654297,0.8883743286132812,0.7093181610107422,0.47840577363967896
5,1200,0.7118409872055054,0.31640625,0.7992621660232544,0.5001220703125,0.5126953125,0.4830322265625,0.8021647334098816,0.53204345703125,0.517333984375,0.8224284052848816,0.5438232421875,0.68023681640625,0.8548583984375,0.61578369140625,0.7924270629882812,0.598785400390625,0.8271213173866272,0.6176300048828125,0.6327667236328125,0.8409491777420044,0.62445068359375,0.628082275390625,0.8478122353553772,0.6323394775390625,0.789825439453125,0.8632524013519287,0.6998367309570312,0.8278255462646484,0.6780014038085938,0.8543819785118103,0.7023735046386719,0.7019844055175781,0.8559502363204956,0.7058868408203125,0.7030754089355469,0.859619140625,0.7056808471679688,0.7058372497558594,0.8598870038986206,0.7063407897949219,0.7086257934570312,0.8636271357536316,0.703582763671875,0.8303794860839844,0.8804779052734375,0.7409648895263672,0.8536362648010254,0.7375431060791016,0.8816214799880981,0.7373819351196289,0.7363910675048828,0.892568826675415,0.7217178344726562,0.48462891578674316
5,1600,0.7215136289596558,0.318115234375,0.8029513955116272,0.5140380859375,0.52789306640625,0.498779296875,0.8090277910232544,0.53570556640625,0.52996826171875,0.8268500566482544,0.54449462890625,0.690948486328125,0.8596259355545044,0.6219635009765625,0.7966232299804688,0.606719970703125,0.8303561806678772,0.6249847412109375,0.640045166015625,0.8456352949142456,0.631683349609375,0.63555908203125,0.85223388671875,0.64044189453125,0.793792724609375,0.8693627119064331,0.7109451293945312,0.8324470520019531,0.6894035339355469,0.8590155839920044,0.7123985290527344,0.7116966247558594,0.8602684736251831,0.7162094116210938,0.7135429382324219,0.8660854697227478,0.7165184020996094,0.717071533203125,0.8660600185394287,0.7164764404296875,0.7198829650878906,0.869964599609375,0.714263916015625,0.8363094329833984,0.8847525119781494,0.7532367706298828,0.8584804534912109,0.7489519119262695,0.8857239484786987,0.7494230270385742,0.7486705780029297,0.8961071372032166,0.7342510223388672,0.4908716082572937
6,0,0.7299107313156128,0.320556640625,0.8069118857383728,0.52947998046875,0.53173828125,0.51043701171875,0.8149142861366272,0.53826904296875,0.5355224609375,0.8312174677848816,0.54766845703125,0.700347900390625,0.8646579384803772,0.6304168701171875,0.8010177612304688,0.612396240234375,0.8335232138633728,0.6322784423828125,0.647308349609375,0.8493109941482544,0.6400146484375,0.6444549560546875,0.8558824062347412,0.6475982666015625,0.7970809936523438,0.8744710087776184,0.7225608825683594,0.8382930755615234,0.6992721557617188,0.8624420166015625,0.7231941223144531,0.7228965759277344,0.8659854531288147,0.7277145385742188,0.7247352600097656,0.8712192177772522,0.72698974609375,0.728851318359375,0.8712192177772522,0.7275810241699219,0.7307014465332031,0.8745269775390625,0.7253532409667969,0.8412017822265625,0.8883345127105713,0.764643669128418,0.8627371788024902,0.7604551315307617,0.8893241882324219,0.7610340118408203,0.7606201171875,0.8984866738319397,0.7465620040893555,0.49747318029403687
6,400,0.7370322942733765,0.32177734375,0.811767578125,0.530029296875,0.53369140625,0.52276611328125,0.8196614384651184,0.53753662109375,0.53765869140625,0.8351779580116272,0.546875,0.709991455078125,0.8688896894454956,0.6375274658203125,0.8052825927734375,0.621368408203125,0.8362697958946228,0.639617919921875,0.655975341796875,0.8528781533241272,0.6470489501953125,0.6530303955078125,0.8595784306526184,0.6545867919921875,0.8024444580078125,0.8784196376800537,0.7326736450195312,0.8435039520263672,0.7089767456054688,0.8677605390548706,0.7330589294433594,0.7329978942871094,0.8705800175666809,0.7372589111328125,0.7345428466796875,0.8751220703125,0.7375831604003906,0.7379150390625,0.8754408359527588,0.73760986328125,0.7403907775878906,0.8785349726676941,0.7351608276367188,0.8455696105957031,0.892170786857605,0.7751855850219727,0.8679914474487305,0.7709417343139648,0.89210045337677,0.7718896865844727,0.7720708847045898,0.9002702236175537,0.7577495574951172,0.5030151605606079
6,800,0.7459608912467957,0.324951171875,0.8152126669883728,0.53216552734375,0.53326416015625,0.52618408203125,0.8226996660232544,0.5401611328125,0.5401611328125,0.840087890625,0.550048828125,0.71844482421875,0.8732571005821228,0.6456756591796875,0.8097152709960938,0.62799072265625,0.8412272334098816,0.6450958251953125,0.66302490234375,0.8557468056678772,0.654937744140625,0.6599884033203125,0.8644137978553772,0.6623687744140625,0.8071670532226562,0.8815528154373169,0.7415618896484375,0.847686767578125,0.7194061279296875,0.8716701865196228,0.7418594360351562,0.7417144775390625,0.8743641972541809,0.7469673156738281,0.744354248046875,0.8784756064414978,0.7467269897460938,0.7490348815917969,0.8791182041168213,0.7477531433105469,0.751251220703125,0.8820275068283081,0.7444725036621094,0.8492279052734375,0.8949059247970581,0.7819919586181641,0.8725714683532715,0.7780189514160156,0.8950924277305603,0.7784461975097656,0.7781286239624023,0.901763916015625,0.7684354782104492,0.5086669921875
6,1200,0.7542517185211182,0.330078125,0.8193088173866272,0.533203125,0.53424072265625,0.52838134765625,0.8259819746017456,0.54034423828125,0.5419921875,0.8446723222732544,0.55126953125,0.72589111328125,0.8767361044883728,0.6522064208984375,0.813690185546875,0.6337127685546875,0.8440009355545044,0.6521759033203125,0.6700592041015625,0.8588595986366272,0.6618499755859375,0.6665802001953125,0.8679402470588684,0.6692352294921875,0.810699462890625,0.8847520351409912,0.7520561218261719,0.8514289855957031,0.7285957336425781,0.8750949501991272,0.75128173828125,0.7526817321777344,0.8776261806488037,0.7570877075195312,0.7537689208984375,0.8810560703277588,0.7563438415527344,0.7581596374511719,0.8817884922027588,0.7574920654296875,0.7608489990234375,0.8846282958984375,0.754638671875,0.8530902862548828,0.8969887495040894,0.7872772216796875,0.8765082359313965,0.7837438583374023,0.8971778154373169,0.7835760116577148,0.7832775115966797,0.9029880166053772,0.7738819122314453,0.5142797827720642
6,1600,0.7597789168357849,0.330322265625,0.8232964277267456,0.5340576171875,0.533203125,0.5306396484375,0.8295627236366272,0.54071044921875,0.5435791015625,0.8482801914215088,0.5546875,0.734649658203125,0.8799912929534912,0.6588897705078125,0.8176040649414062,0.63922119140625,0.8465644121170044,0.6589508056640625,0.676605224609375,0.8631388545036316,0.669036865234375,0.67401123046875,0.87213134765625,0.6768341064453125,0.814056396484375,0.8871002197265625,0.7613525390625,0.8553333282470703,0.7372055053710938,0.878143310546875,0.7610740661621094,0.7618751525878906,0.8801048994064331,0.765899658203125,0.7631797790527344,0.8836890459060669,0.7657890319824219,0.7666053771972656,0.8845638632774353,0.7657661437988281,0.7693061828613281,0.8866475224494934,0.7637290954589844,0.8557453155517578,0.8987295627593994,0.7919015884399414,0.8798847198486328,0.7883539199829102,0.898834228515625,0.7882528305053711,0.7877664566040039,0.9040145874023438,0.7783994674682617,0.5198144912719727
7,0,0.7644557952880859,0.332763671875,0.82861328125,0.53558349609375,0.53399658203125,0.53271484375,0.83544921875,0.54052734375,0.5435791015625,0.8505045771598816,0.555908203125,0.744140625,0.8829074501991272,0.666595458984375,0.8213729858398438,0.644805908203125,0.8494194746017456,0.6660614013671875,0.6844024658203125,0.8663126826286316,0.67529296875,0.681549072265625,0.8746269941329956,0.6833343505859375,0.8169021606445312,0.8904130458831787,0.7698020935058594,0.8599109649658203,0.74688720703125,0.8805745244026184,0.7688941955566406,0.7696800231933594,0.8826887607574463,0.7739219665527344,0.7708053588867188,0.8862847089767456,0.7745704650878906,0.7726020812988281,0.8867899775505066,0.7745857238769531,0.7748374938964844,0.8896992802619934,0.771636962890625,0.8585681915283203,0.900198221206665,0.7964582443237305,0.8829498291015625,0.7926044464111328,0.9002838134765625,0.7923755645751953,0.7922220230102539,0.904927134513855,0.7829713821411133,0.5257153511047363
7,400,0.7737032175064087,0.33642578125,0.8323296308517456,0.5362548828125,0.5341796875,0.535888671875,0.839111328125,0.54052734375,0.54583740234375,0.8533257246017456,0.55859375,0.75323486328125,0.8851996660232544,0.67401123046875,0.8245925903320312,0.6512451171875,0.8524577021598816,0.672027587890625,0.6906280517578125,0.8698798418045044,0.681854248046875,0.6896209716796875,0.8774888515472412,0.691864013671875,0.8202362060546875,0.8928697109222412,0.7752189636230469,0.8640918731689453,0.7547645568847656,0.882781982421875,0.7750167846679688,0.7755241394042969,0.8845723271369934,0.7795372009277344,0.7771530151367188,0.8894789218902588,0.7800559997558594,0.777374267578125,0.8899722695350647,0.7798271179199219,0.7801284790039062,0.8921864628791809,0.7775459289550781,0.8628330230712891,0.9014171957969666,0.8018655776977539,0.8856034278869629,0.7963399887084961,0.9014968872070312,0.7964944839477539,0.79644775390625,0.9058986306190491,0.7874507904052734,0.5307837128639221
7,800,0.7819940447807312,0.33984375,0.8362087607383728,0.53240966796875,0.53216552734375,0.53411865234375,0.8441840410232544,0.5372314453125,0.54608154296875,0.8555501103401184,0.5567626953125,0.761474609375,0.8881022334098816,0.6816253662109375,0.8272323608398438,0.6584625244140625,0.8553737998008728,0.6793060302734375,0.6974945068359375,0.8729926347732544,0.689300537109375,0.6965789794921875,0.8793742060661316,0.699615478515625,0.823150634765625,0.8948330283164978,0.7798843383789062,0.86810302734375,0.7639694213867188,0.8851063847541809,0.7800521850585938,0.7810630798339844,0.8868069052696228,0.7841072082519531,0.7820777893066406,0.8921729326248169,0.7850265502929688,0.7822761535644531,0.8928273320198059,0.7845420837402344,0.7837066650390625,0.8942226767539978,0.7818717956542969,0.8670215606689453,0.9028540849685669,0.8074417114257812,0.8886370658874512,0.802678108215332,0.902866780757904,0.8021469116210938,0.8022756576538086,0.9071494340896606,0.7929410934448242,0.5330224633216858
7,1200,0.7867771983146667,0.34375,0.8404676914215088,0.5289306640625,0.529541015625,0.5338134765625,0.846923828125,0.53375244140625,0.544677734375,0.8578016757965088,0.55401611328125,0.76300048828125,0.8907606601715088,0.6893310546875,0.8311614990234375,0.6648101806640625,0.8583713173866272,0.68560791015625,0.704071044921875,0.8758341670036316,0.697052001953125,0.7037811279296875,0.8819919228553772,0.705047607421875,0.8251266479492188,0.8965725302696228,0.7837142944335938,0.87127685546875,0.7726669311523438,0.8875172734260559,0.7836418151855469,0.7853507995605469,0.8905537724494934,0.7882843017578125,0.7861785888671875,0.8940039873123169,0.7887077331542969,0.786163330078125,0.8946533203125,0.7879562377929688,0.7874526977539062,0.8960130214691162,0.7856369018554688,0.8705120086669922,0.9039921164512634,0.8120937347412109,0.8910179138183594,0.8078393936157227,0.9040718078613281,0.8071126937866211,0.8074140548706055,0.9082192182540894,0.7978849411010742,0.5348778963088989
7,1600,0.7927296161651611,0.345703125,0.8436686396598816,0.52374267578125,0.5264892578125,0.5322265625,0.8499077558517456,0.5318603515625,0.5433349609375,0.8624674677848816,0.5528564453125,0.76422119140625,0.89276123046875,0.69677734375,0.8350143432617188,0.668609619140625,0.8604600429534912,0.69281005859375,0.7102508544921875,0.8786078691482544,0.70361328125,0.7100677490234375,0.8837822675704956,0.71209716796875,0.829010009765625,0.8980984091758728,0.7875709533691406,0.8747978210449219,0.77886962890625,0.8905741572380066,0.7872161865234375,0.7886695861816406,0.8926713466644287,0.7915878295898438,0.7895927429199219,0.895751953125,0.7916679382324219,0.7894439697265625,0.8962876796722412,0.7912063598632812,0.7915802001953125,0.8975541591644287,0.7890968322753906,0.8731727600097656,0.904992401599884,0.8163576126098633,0.8930473327636719,0.8122692108154297,0.9050822854042053,0.811859130859375,0.8121042251586914,0.9092750549316406,0.802577018737793,0.5375244617462158
8,0,0.797831654548645,0.349609375,0.8486056923866272,0.5228271484375,0.52423095703125,0.5296630859375,0.8514540195465088,0.5284423828125,0.5419921875,0.8656955361366272,0.54986572265625,0.76397705078125,0.89453125,0.7035980224609375,0.8378067016601562,0.673248291015625,0.8629624843597412,0.6993255615234375,0.7176055908203125,0.8807712197303772,0.7093353271484375,0.7184906005859375,0.8858778476715088,0.72021484375,0.8320693969726562,0.8995310664176941,0.7896156311035156,0.8776645660400391,0.7837753295898438,0.8931019902229309,0.7905998229980469,0.791534423828125,0.8947380781173706,0.7944984436035156,0.7923698425292969,0.8973456621170044,0.7941131591796875,0.7918853759765625,0.8976948857307434,0.7939071655273438,0.7944374084472656,0.8988545536994934,0.791717529296875,0.8760452270507812,0.9058524370193481,0.8203496932983398,0.8948960304260254,0.8162307739257812,0.9060677289962769,0.8162918090820312,0.8165769577026367,0.9102376103401184,0.8074798583984375,0.5395752191543579
8,400,0.7986819744110107,0.354248046875,0.8531358242034912,0.5234375,0.52349853515625,0.52978515625,0.8550889492034912,0.5269775390625,0.54278564453125,0.8695475459098816,0.551025390625,0.76715087890625,0.8961249589920044,0.714202880859375,0.8417587280273438,0.682098388671875,0.8681098222732544,0.709716796875,0.7256317138671875,0.8839585781097412,0.72003173828125,0.72821044921875,0.8896416425704956,0.7295989990234375,0.8367919921875,0.9013993740081787,0.7939414978027344,0.8818912506103516,0.788604736328125,0.8952823281288147,0.7948570251464844,0.7977027893066406,0.8967912197113037,0.7979583740234375,0.7960777282714844,0.8991258144378662,0.79803466796875,0.7953872680664062,0.8992987871170044,0.7976455688476562,0.7997665405273438,0.9004313349723816,0.7962303161621094,0.8805637359619141,0.9073346257209778,0.825678825378418,0.8969159126281738,0.8215303421020508,0.9075088500976562,0.82159423828125,0.8223104476928711,0.9117414951324463,0.8134098052978516,0.5419287085533142
8,800,0.8011267185211182,0.357421875,0.8588324785232544,0.52392578125,0.52349853515625,0.531494140625,0.8619791865348816,0.52850341796875,0.54443359375,0.8744032382965088,0.55072021484375,0.769378662109375,0.8980170488357544,0.72509765625,0.846771240234375,0.6911468505859375,0.8724568486213684,0.720184326171875,0.7350006103515625,0.8871256709098816,0.7300872802734375,0.7373809814453125,0.8917304277420044,0.7397613525390625,0.8412322998046875,0.9028472900390625,0.7994422912597656,0.8860359191894531,0.7933120727539062,0.8973422646522522,0.8005714416503906,0.8026618957519531,0.8982442021369934,0.8041343688964844,0.8019981384277344,0.9005415439605713,0.8037872314453125,0.8008880615234375,0.9010280966758728,0.803863525390625,0.8044700622558594,0.9019826054573059,0.8019981384277344,0.8845977783203125,0.9085510969161987,0.8320865631103516,0.898831844329834,0.826085090637207,0.9089482426643372,0.8268404006958008,0.8276033401489258,0.9131859540939331,0.8192739486694336,0.544506847858429
8,1200,0.8055909872055054,0.364013671875,0.8642035722732544,0.5244140625,0.5235595703125,0.5325927734375,0.8651801347732544,0.529541015625,0.54461669921875,0.8782280683517456,0.55145263671875,0.77081298828125,0.9002956748008728,0.73724365234375,0.8506393432617188,0.6977996826171875,0.8762749433517456,0.73028564453125,0.7441864013671875,0.8904893398284912,0.7404632568359375,0.74676513671875,0.8937649130821228,0.74969482421875,0.8447952270507812,0.9041392207145691,0.8046302795410156,0.8893890380859375,0.7992286682128906,0.8987477421760559,0.805267333984375,0.8065338134765625,0.9000464677810669,0.8085174560546875,0.806854248046875,0.9023505449295044,0.8087272644042969,0.8058815002441406,0.9027947187423706,0.8082313537597656,0.8091278076171875,0.903656005859375,0.8065605163574219,0.8875350952148438,0.9097828269004822,0.8375387191772461,0.9004812240600586,0.8322505950927734,0.910237193107605,0.8329086303710938,0.8338212966918945,0.9144986271858215,0.8244485855102539,0.5468237400054932
8,1600,0.8086735010147095,0.369140625,0.8690863847732544,0.52349853515625,0.5244140625,0.53277587890625,0.8708767294883728,0.5291748046875,0.5455322265625,0.8827582597732544,0.55072021484375,0.7728271484375,0.9014214277267456,0.748931884765625,0.8546829223632812,0.7059783935546875,0.8805406093597412,0.74127197265625,0.7546539306640625,0.8926188349723816,0.75018310546875,0.75775146484375,0.8958333134651184,0.759674072265625,0.8480300903320312,0.9054887294769287,0.8086433410644531,0.8921070098876953,0.8045310974121094,0.900115966796875,0.8093299865722656,0.8105888366699219,0.9015842080116272,0.8126411437988281,0.8110084533691406,0.9036746621131897,0.8128738403320312,0.8094444274902344,0.9040900468826294,0.8120574951171875,0.8126029968261719,0.9047003984451294,0.8109321594238281,0.8897018432617188,0.9109551906585693,0.842529296875,0.902031421661377,0.8371753692626953,0.9113375544548035,0.8378696441650391,0.8393230438232422,0.9158570766448975,0.8293838500976562,0.5490429401397705
9,0,0.8094174861907959,0.374267578125,0.8727484941482544,0.52215576171875,0.52392578125,0.53338623046875,0.8733181357383728,0.5299072265625,0.5458984375,0.8869357705116272,0.553955078125,0.77490234375,0.9027370810508728,0.760589599609375,0.8590011596679688,0.715057373046875,0.8828260898590088,0.7510833740234375,0.7629547119140625,0.8944091796875,0.7595672607421875,0.7655181884765625,0.8971218466758728,0.7701416015625,0.8517532348632812,0.9067925214767456,0.8124465942382812,0.8944320678710938,0.8081016540527344,0.9015468955039978,0.8130950927734375,0.8142013549804688,0.9026234745979309,0.8159523010253906,0.8148422241210938,0.9046766757965088,0.8164405822753906,0.8135795593261719,0.9051682949066162,0.8163604736328125,0.8160171508789062,0.9057515263557434,0.814544677734375,0.8915081024169922,0.9119995832443237,0.8467645645141602,0.9035897254943848,0.8415422439575195,0.912194550037384,0.8425941467285156,0.8441038131713867,0.9179213047027588,0.8342323303222656,0.5513818264007568
9,400,0.8107993602752686,0.377197265625,0.8771701455116272,0.52288818359375,0.5235595703125,0.5338134765625,0.8768174648284912,0.5301513671875,0.54681396484375,0.8904079794883728,0.55303955078125,0.775177001953125,0.9039238691329956,0.7713470458984375,0.8636627197265625,0.7240753173828125,0.8857693076133728,0.76190185546875,0.769805908203125,0.8960232138633728,0.7677154541015625,0.769775390625,0.89849853515625,0.77886962890625,0.8545074462890625,0.9079657793045044,0.8157577514648438,0.8962631225585938,0.8115653991699219,0.9028676152229309,0.8164215087890625,0.8174858093261719,0.9037696123123169,0.8191299438476562,0.8182449340820312,0.9057905673980713,0.8202476501464844,0.8168106079101562,0.9064212441444397,0.8197288513183594,0.8189849853515625,0.9070570468902588,0.8181571960449219,0.8930912017822266,0.9129935503005981,0.8509178161621094,0.9049687385559082,0.8456621170043945,0.913354218006134,0.8472442626953125,0.8490161895751953,0.9197913408279419,0.8391256332397461,0.5536156892776489
9,800,0.8104804754257202,0.381103515625,0.8809678554534912,0.52294921875,0.524169921875,0.53363037109375,0.879150390625,0.53076171875,0.54754638671875,0.8911675214767456,0.55328369140625,0.77703857421875,0.9055650234222412,0.7747039794921875,0.868560791015625,0.731658935546875,0.8887057900428772,0.7719573974609375,0.774688720703125,0.8975490927696228,0.771575927734375,0.7727203369140625,0.9000176191329956,0.782562255859375,0.8595657348632812,0.90899658203125,0.8193244934082031,0.8978157043457031,0.8149299621582031,0.9040137529373169,0.8194999694824219,0.8202400207519531,0.9047817587852478,0.8223648071289062,0.8209915161132812,0.9066365361213684,0.8229637145996094,0.8197517395019531,0.9073757529258728,0.8226203918457031,0.8224525451660156,0.908111572265625,0.8209266662597656,0.8944797515869141,0.9137077331542969,0.8550043106079102,0.9063405990600586,0.8495578765869141,0.9141680598258972,0.8513412475585938,0.8536081314086914,0.9216296076774597,0.8437633514404297,0.5561963319778442
9,1200,0.8107993602752686,0.38720703125,0.8846028447151184,0.5228271484375,0.52301025390625,0.53350830078125,0.8831923007965088,0.5323486328125,0.54888916015625,0.892822265625,0.55340576171875,0.779327392578125,0.9062839150428772,0.776519775390625,0.8721771240234375,0.7401275634765625,0.8913031816482544,0.774505615234375,0.7778778076171875,0.8984375,0.7745819091796875,0.774322509765625,0.9007365107536316,0.7840118408203125,0.862762451171875,0.9097510576248169,0.8224525451660156,0.8989486694335938,0.8183021545410156,0.9049055576324463,0.8225364685058594,0.8230438232421875,0.9058346152305603,0.8249435424804688,0.8235549926757812,0.9076029658317566,0.8258819580078125,0.8227195739746094,0.9082115888595581,0.8261528015136719,0.8256111145019531,0.9089592695236206,0.823760986328125,0.8952484130859375,0.9146648049354553,0.8601922988891602,0.907386302947998,0.8528718948364258,0.9151899814605713,0.8561944961547852,0.8588466644287109,0.923183023929596,0.848088264465332,0.558483898639679
9,1600,0.8099489808082581,0.390869140625,0.8877766728401184,0.5224609375,0.5228271484375,0.5340576171875,0.8859320878982544,0.53106689453125,0.549560546875,0.8933376669883728,0.55413818359375,0.781341552734375,0.9076470136642456,0.7780303955078125,0.875701904296875,0.7475128173828125,0.8929036259651184,0.7760009765625,0.780059814453125,0.8991292119026184,0.776397705078125,0.776092529296875,0.9016926884651184,0.786224365234375,0.8658523559570312,0.9105987548828125,0.8254356384277344,0.9003200531005859,0.8210334777832031,0.9059719443321228,0.8252983093261719,0.8277435302734375,0.9066433310508728,0.827545166015625,0.8287162780761719,0.9084811806678772,0.830413818359375,0.82525634765625,0.9091254472732544,0.8301811218261719,0.8296852111816406,0.9098307490348816,0.8262481689453125,0.8964958190917969,0.9173583984375,0.8642663955688477,0.9083771705627441,0.8561153411865234,0.9159329533576965,0.8604564666748047,0.8631057739257812,0.9246135354042053,0.8522052764892578,0.5606836080551147
10,0,0.8128188848495483,0.3984375,0.8897569179534912,0.5223388671875,0.52227783203125,0.53375244140625,0.8879665732383728,0.53070068359375,0.5491943359375,0.8948567509651184,0.55499267578125,0.78363037109375,0.9088202714920044,0.7787933349609375,0.8795013427734375,0.7538604736328125,0.8943820595741272,0.77825927734375,0.78057861328125,0.900390625,0.777740478515625,0.7773590087890625,0.9029473066329956,0.787353515625,0.8699111938476562,0.9115024209022522,0.8303680419921875,0.9015903472900391,0.8234329223632812,0.9068264365196228,0.8301544189453125,0.8318290710449219,0.9072859287261963,0.8322372436523438,0.8325004577636719,0.9092457890510559,0.8344612121582031,0.8296890258789062,0.9098799228668213,0.8341941833496094,0.8332748413085938,0.9107005000114441,0.8304710388183594,0.8974666595458984,0.9194743037223816,0.8681049346923828,0.9092655181884766,0.8612174987792969,0.9184218645095825,0.8642759323120117,0.8672761917114258,0.9258816838264465,0.8559551239013672,0.5627881288528442
10,400,0.8133503198623657,0.403564453125,0.8905165195465088,0.5218505859375,0.521484375,0.53399658203125,0.8902180790901184,0.5311279296875,0.54962158203125,0.8958604335784912,0.55615234375,0.785125732421875,0.9102851152420044,0.7801513671875,0.88311767578125,0.7600860595703125,0.8959757685661316,0.779144287109375,0.782623291015625,0.9015163779258728,0.779937744140625,0.7790985107421875,0.9033406376838684,0.7878570556640625,0.87274169921875,0.9119771122932434,0.8341293334960938,0.9025783538818359,0.8276519775390625,0.9074842929840088,0.8333969116210938,0.8350486755371094,0.9079267978668213,0.8360252380371094,0.8358039855957031,0.9100443720817566,0.8378829956054688,0.8339462280273438,0.9107123613357544,0.8372955322265625,0.8371696472167969,0.9115210771560669,0.8343162536621094,0.8980731964111328,0.9214553833007812,0.8712406158447266,0.9102067947387695,0.8651838302612305,0.9203758239746094,0.8678379058837891,0.8710317611694336,0.9271613359451294,0.8599014282226562,0.5645483732223511
10,800,0.8147321343421936,0.410888671875,0.8909505009651184,0.5223388671875,0.52117919921875,0.5333251953125,0.8908420205116272,0.53021240234375,0.55047607421875,0.8961045742034912,0.5570068359375,0.78631591796875,0.9106513261795044,0.78082275390625,0.8858489990234375,0.7669525146484375,0.8964572548866272,0.7800445556640625,0.7838134765625,0.9020724892616272,0.78070068359375,0.7798919677734375,0.9042494297027588,0.7883148193359375,0.8758468627929688,0.9125908613204956,0.8376960754394531,0.9036598205566406,0.8314895629882812,0.9084320068359375,0.8370857238769531,0.8382644653320312,0.9087761640548706,0.8394584655761719,0.8388328552246094,0.9108123779296875,0.8413581848144531,0.83782958984375,0.911468505859375,0.8404884338378906,0.8394737243652344,0.9120551347732544,0.8378982543945312,0.8990097045898438,0.9231177568435669,0.8743448257446289,0.9109287261962891,0.8687295913696289,0.9220280051231384,0.8709688186645508,0.8744611740112305,0.9282103776931763,0.863102912902832,0.5668652057647705
