Epoch,iteration,Linear0_768-100,Linear1_3072-100,Linear2_768-100,Linear3_3072-100,Linear4_768-100,Linear5_3072-100,Linear6_768-100,Linear7_3072-100,Linear8_768-100,Linear9_3072-100,Linear10_768-100,Linear11_3072-100,Linear12_768-100,Linear13_3072-100,Linear14_768-100,Linear15_3072-100,Linear16_768-100,Linear17_3072-100,Linear18_768-100,Linear19_3072-100,Linear20_768-100,Linear21_3072-100,Linear22_768-100,Linear23_3072-100
22,400,0.8055627346038818,0.8270560503005981,0.8189777731895447,0.8354237675666809,0.8371632695198059,0.8416828513145447,0.8393571376800537,0.8381568193435669,0.8406846523284912,0.8393986821174622,0.8422677516937256,0.838588297367096
23,0,0.8095643520355225,0.8308097124099731,0.8225991725921631,0.839669942855835,0.8416701555252075,0.8460417985916138,0.8439233303070068,0.8426869511604309,0.8452326655387878,0.8439140319824219,0.8467614650726318,0.8433401584625244
23,200,0.8147023320198059,0.8355933427810669,0.8274002075195312,0.8451135158538818,0.8473498225212097,0.8518257141113281,0.8497645258903503,0.848486602306366,0.8510106205940247,0.8497695922851562,0.8524864912033081,0.8493211269378662
23,400,0.8199623823165894,0.8402998447418213,0.8321740627288818,0.8505020141601562,0.8530765175819397,0.8574778437614441,0.8554759621620178,0.8543264865875244,0.8567653298377991,0.855520486831665,0.8583768010139465,0.8551886081695557
24,0,0.8239169716835022,0.8439076542854309,0.8358383178710938,0.8545807600021362,0.8573867082595825
24,200,0.8289905190467834,0.8484569191932678,0.8403943181037903,0.8597950339317322
24,400,0.8341331481933594,0.8529404401779175,0.8449986577033997
25,0,0.8381229043006897,0.85636305809021,0.8487586975097656
25,200,0.84311842918396,0.860708475112915,0.853312611579895
25,400,0.8480097651481628,0.8577554225921631
26,0,0.8519723415374756
26,200,
26,400,
27,0,
27,200,
27,400,
28,0,
28,200,
28,400,
29,0,
29,200,
