Epoch,iteration,SparseConv0_64-64-(1  1),SparseConv1_64-64-(3  3),SparseConv2_64-256-(1  1),SparseConv3_64-256-(1  1),SparseConv4_256-64-(1  1),SparseConv5_64-64-(3  3),SparseConv6_64-256-(1  1),SparseConv7_256-64-(1  1),SparseConv8_64-64-(3  3),SparseConv9_64-256-(1  1),SparseConv10_256-128-(1  1),SparseConv11_128-128-(3  3),SparseConv12_128-512-(1  1),SparseConv13_256-512-(1  1),SparseConv14_512-128-(1  1),SparseConv15_128-128-(3  3),SparseConv16_128-512-(1  1),SparseConv17_512-128-(1  1),SparseConv18_128-128-(3  3),SparseConv19_128-512-(1  1),SparseConv20_512-128-(1  1),SparseConv21_128-128-(3  3),SparseConv22_128-512-(1  1),SparseConv23_512-256-(1  1),SparseConv24_256-256-(3  3),SparseConv25_256-1024-(1  1),SparseConv26_512-1024-(1  1),SparseConv27_1024-256-(1  1),SparseConv28_256-256-(3  3),SparseConv29_256-1024-(1  1),SparseConv30_1024-256-(1  1),SparseConv31_256-256-(3  3),SparseConv32_256-1024-(1  1),SparseConv33_1024-256-(1  1),SparseConv34_256-256-(3  3),SparseConv35_256-1024-(1  1),SparseConv36_1024-256-(1  1),SparseConv37_256-256-(3  3),SparseConv38_256-1024-(1  1),SparseConv39_1024-256-(1  1),SparseConv40_256-256-(3  3),SparseConv41_256-1024-(1  1),SparseConv42_1024-512-(1  1),SparseConv43_512-512-(3  3),SparseConv44_512-2048-(1  1),SparseConv45_1024-2048-(1  1),SparseConv46_2048-512-(1  1),SparseConv47_512-512-(3  3),SparseConv48_512-2048-(1  1),SparseConv49_2048-512-(1  1),SparseConv50_512-512-(3  3),SparseConv51_512-2048-(1  1),Linear0_2048-10
2,400,0.270263671875,0.3430989384651184,0.2822265625,0.2904052734375,0.28717041015625,0.3485514521598816,0.28826904296875,0.28515625,0.3676486611366272,0.2860107421875,0.3338623046875,0.3759358525276184,0.3116912841796875,0.35456085205078125,0.3121337890625,0.3792521357536316,0.31341552734375,0.3121337890625,0.3761054277420044,0.3133392333984375,0.314361572265625,0.3761460781097412,0.31256103515625,0.35344696044921875,0.3789249062538147,0.32653045654296875,0.3634662628173828,0.3206214904785156,0.3793826699256897,0.32698822021484375,0.3277740478515625,0.3790045976638794,0.3269309997558594,0.3275718688964844,0.3792945146560669,0.3277626037597656,0.3268165588378906,0.3792995810508728,0.32736968994140625,0.3274688720703125,0.3791419267654419,0.3263435363769531,0.3637199401855469,0.38105690479278564,0.33246803283691406,0.36879873275756836,0.3335428237915039,0.38109248876571655,0.33263111114501953,0.3322324752807617,0.3809089660644531,0.3317098617553711,0.263427734375
2,600,0.271728515625,0.3531901240348816,0.2855224609375,0.29278564453125,0.28973388671875,0.3583170771598816,0.2916259765625,0.288818359375,0.3795030117034912,0.29052734375,0.341827392578125,0.389478862285614,0.3177490234375,0.36527252197265625,0.3164825439453125,0.3942803144454956,0.320465087890625,0.3185577392578125,0.3903130292892456,0.3200225830078125,0.3204498291015625,0.3913981318473816,0.318634033203125,0.3637847900390625,0.3929951786994934,0.3341865539550781,0.3757801055908203,0.32727813720703125,0.3944515585899353,0.3347434997558594,0.33565521240234375,0.3936275839805603,0.3345298767089844,0.3356742858886719,0.3940853476524353,0.3355140686035156,0.33490753173828125,0.3944922685623169,0.3348503112792969,0.3350982666015625,0.3935207724571228,0.33359527587890625,0.37520599365234375,0.39564216136932373,0.34084224700927734,0.38127565383911133,0.3419475555419922,0.3955879211425781,0.3405742645263672,0.3401031494140625,0.3951178789138794,0.3394126892089844,0.26528316736221313
3,0,0.27197265625,0.3635525107383728,0.2889404296875,0.295166015625,0.292236328125,0.3685166835784912,0.295166015625,0.28997802734375,0.3940972089767456,0.29376220703125,0.3514404296875,0.4024590253829956,0.3238525390625,0.37601470947265625,0.32135009765625,0.4094170331954956,0.3263397216796875,0.3245697021484375,0.4049953818321228,0.3264617919921875,0.327178955078125,0.405042827129364,0.324920654296875,0.37519073486328125,0.4065772294998169,0.34183502197265625,0.3881187438964844,0.3342437744140625,0.4089423418045044,0.34258270263671875,0.34384918212890625,0.4078131914138794,0.34214019775390625,0.34378814697265625,0.408765971660614,0.34329986572265625,0.3430023193359375,0.4090135097503662,0.342926025390625,0.3427238464355469,0.4074588418006897,0.34130859375,0.3881950378417969,0.4094119668006897,0.3499307632446289,0.39482545852661133,0.35080814361572266,0.40946024656295776,0.3493680953979492,0.34904956817626953,0.4085947871208191,0.3482656478881836,0.26552730798721313
3,200,0.27294921875,0.3745388388633728,0.29052734375,0.2979736328125,0.29412841796875,0.3786349892616272,0.2987060546875,0.29248046875,0.4070366621017456,0.2972412109375,0.359527587890625,0.415907084941864,0.3292236328125,0.387969970703125,0.3246612548828125,0.423780620098114,0.3329010009765625,0.3304443359375,0.4195963740348816,0.332550048828125,0.3330841064453125,0.4192911982536316,0.3313446044921875,0.3861846923828125,0.4209238886833191,0.3495674133300781,0.3997917175292969,0.3409156799316406,0.4240196943283081,0.35120391845703125,0.3518791198730469,0.4227481484413147,0.35022735595703125,0.3520622253417969,0.4238315224647522,0.3520927429199219,0.35167694091796875,0.4238467812538147,0.3511009216308594,0.3502311706542969,0.4221530556678772,0.3497886657714844,0.39989662170410156,0.4247432351112366,0.3595399856567383,0.4076414108276367,0.3604440689086914,0.42462706565856934,0.35898876190185547,0.3586006164550781,0.4237518310546875,0.3577556610107422,0.26777344942092896
3,400,0.276611328125,0.3845486044883728,0.29351806640625,0.3006591796875,0.295166015625,0.3899468183517456,0.30078125,0.29522705078125,0.4204372763633728,0.2989501953125,0.367095947265625,0.4313557744026184,0.334625244140625,0.3991851806640625,0.330169677734375,0.4390462040901184,0.3388519287109375,0.33697509765625,0.4350925087928772,0.3394317626953125,0.3388671875,0.4341362714767456,0.3382568359375,0.3985137939453125,0.436414897441864,0.3582763671875,0.41303443908691406,0.3485107421875,0.4390529990196228,0.3598899841308594,0.3604621887207031,0.4384748339653015,0.358795166015625,0.36046600341796875,0.4380866289138794,0.36054229736328125,0.3603172302246094,0.4383256435394287,0.3597526550292969,0.3592681884765625,0.4380238652229309,0.3583412170410156,0.41257667541503906,0.4390423893928528,0.3684978485107422,0.4216618537902832,0.3693075180053711,0.4389788508415222,0.36748313903808594,0.3669757843017578,0.43773436546325684,0.36594486236572266,0.2688964605331421
3,600,0.27734375,0.396864116191864,0.2950439453125,0.30322265625,0.29803466796875,0.40087890625,0.3055419921875,0.29791259765625,0.4345160722732544,0.302734375,0.376708984375,0.4456040859222412,0.340850830078125,0.41101837158203125,0.336090087890625,0.45416259765625,0.34674072265625,0.3428955078125,0.450330913066864,0.3468170166015625,0.3458709716796875,0.4500800371170044,0.3448333740234375,0.410736083984375,0.4514855146408081,0.3663444519042969,0.4269065856933594,0.3557586669921875,0.4548526406288147,0.3683128356933594,0.36916351318359375,0.4545356035232544,0.3674774169921875,0.3692817687988281,0.4542948603630066,0.3692054748535156,0.3688774108886719,0.4542185664176941,0.368133544921875,0.3675193786621094,0.454193115234375,0.366729736328125,0.42711448669433594,0.4548560380935669,0.37804317474365234,0.43656015396118164,0.37912654876708984,0.45480555295944214,0.3768501281738281,0.37633323669433594,0.45357298851013184,0.3750009536743164,0.2710937261581421
4,0,0.278076171875,0.4072265625,0.2984619140625,0.30560302734375,0.299072265625,0.4132487177848816,0.30828857421875,0.30126953125,0.4491645097732544,0.3056640625,0.38623046875,0.4611070156097412,0.347442626953125,0.423675537109375,0.3403778076171875,0.4682685136795044,0.353515625,0.349609375,0.4651150107383728,0.3525848388671875,0.3523712158203125,0.465101420879364,0.3517913818359375,0.42316436767578125,0.467681884765625,0.37457275390625,0.4403419494628906,0.3634529113769531,0.4708201289176941,0.3771476745605469,0.3777046203613281,0.4708099365234375,0.3767356872558594,0.3781700134277344,0.4704742431640625,0.3776435852050781,0.37750244140625,0.4708099365234375,0.3774452209472656,0.3765678405761719,0.470319926738739,0.37506866455078125,0.4401969909667969,0.47207045555114746,0.38836002349853516,0.4508843421936035,0.38905906677246094,0.4718967080116272,0.38713741302490234,0.38645267486572266,0.47089511156082153,0.3852415084838867,0.27163082361221313
4,200,0.278076171875,0.4196234941482544,0.30120849609375,0.30938720703125,0.301025390625,0.4246690273284912,0.31207275390625,0.30218505859375,0.4632432460784912,0.30743408203125,0.39599609375,0.475172221660614,0.353515625,0.43523406982421875,0.344879150390625,0.4831407070159912,0.35986328125,0.35638427734375,0.4801906943321228,0.36004638671875,0.3595123291015625,0.4804145097732544,0.3584747314453125,0.43439483642578125,0.4826642870903015,0.38353729248046875,0.4540576934814453,0.3710784912109375,0.4869113564491272,0.3864479064941406,0.38655853271484375,0.4864823818206787,0.3855094909667969,0.3867645263671875,0.4869605302810669,0.3865623474121094,0.3864402770996094,0.4865044355392456,0.3866691589355469,0.38568115234375,0.4860246181488037,0.38391876220703125,0.4549140930175781,0.4882473349571228,0.39766407012939453,0.46602582931518555,0.39836597442626953,0.4881201982498169,0.3961334228515625,0.3954191207885742,0.48697447776794434,0.39613819122314453,0.2735351324081421
4,400,0.279296875,0.429931640625,0.302734375,0.31097412109375,0.30340576171875,0.4389106035232544,0.31488037109375,0.30535888671875,0.4776204228401184,0.310302734375,0.404754638671875,0.4907294511795044,0.3595428466796875,0.44734954833984375,0.349334716796875,0.4985554814338684,0.366485595703125,0.3633270263671875,0.4958699345588684,0.3670196533203125,0.3662261962890625,0.496595561504364,0.3652191162109375,0.44652557373046875,0.4985097050666809,0.3928413391113281,0.4682445526123047,0.378570556640625,0.5032179355621338,0.39559173583984375,0.3949127197265625,0.5026906728744507,0.394989013671875,0.3958625793457031,0.5034705400466919,0.39569854736328125,0.3953514099121094,0.5028482675552368,0.39510345458984375,0.3952522277832031,0.5028364658355713,0.3936004638671875,0.4700355529785156,0.5054622292518616,0.4076108932495117,0.4803590774536133,0.40821075439453125,0.5053049325942993,0.40615367889404297,0.40503692626953125,0.5042877197265625,0.40599632263183594,0.27543944120407104
4,600,0.280517578125,0.4423014521598816,0.30438232421875,0.3118896484375,0.30499267578125,0.4514973759651184,0.31866455078125,0.30908203125,0.4903971552848816,0.31494140625,0.413299560546875,0.5077310800552368,0.3665771484375,0.46012115478515625,0.3535614013671875,0.5142754316329956,0.3730621337890625,0.3693084716796875,0.5113389492034912,0.3736419677734375,0.37359619140625,0.5121053457260132,0.372528076171875,0.45888519287109375,0.5140889883041382,0.4018211364746094,0.4826335906982422,0.3864402770996094,0.5192939043045044,0.404754638671875,0.40374755859375,0.5189666748046875,0.4038887023925781,0.4046592712402344,0.5195906162261963,0.4049415588378906,0.4047050476074219,0.5191718339920044,0.4040641784667969,0.4046211242675781,0.5186868906021118,0.40253448486328125,0.4844322204589844,0.5218709707260132,0.41837024688720703,0.4954833984375,0.41904449462890625,0.5217747092247009,0.41663360595703125,0.4156837463378906,0.5204001665115356,0.4160327911376953,0.27739256620407104
5,0,0.28125,0.4540744423866272,0.3070068359375,0.31561279296875,0.3077392578125,0.4651421308517456,0.32208251953125,0.312255859375,0.5048285722732544,0.31689453125,0.42218017578125,0.5222235918045044,0.373138427734375,0.472564697265625,0.3589019775390625,0.5302056074142456,0.3794097900390625,0.3752593994140625,0.5281168222427368,0.3807830810546875,0.3801422119140625,0.5274997353553772,0.38037109375,0.471588134765625,0.5301598310470581,0.4111289978027344,0.49701690673828125,0.3942985534667969,0.5358649492263794,0.4135169982910156,0.41265106201171875,0.5349494218826294,0.41356658935546875,0.4140281677246094,0.5364938974380493,0.4146995544433594,0.4141960144042969,0.5358191728591919,0.4138679504394531,0.414031982421875,0.5352274179458618,0.41228485107421875,0.4992485046386719,0.5390799045562744,0.4295196533203125,0.509925365447998,0.42997264862060547,0.5390866994857788,0.42790699005126953,0.4271392822265625,0.5376400351524353,0.4274301528930664,0.27968746423721313
5,200,0.28125,0.4673665165901184,0.30963134765625,0.31793212890625,0.31005859375,0.4783528447151184,0.325439453125,0.3150634765625,0.5203993320465088,0.32098388671875,0.4337158203125,0.5384182333946228,0.3800506591796875,0.48577880859375,0.363128662109375,0.54058837890625,0.387298583984375,0.381439208984375,0.5373331308364868,0.3883819580078125,0.387451171875,0.5363227128982544,0.387451171875,0.48355865478515625,0.5385810136795044,0.42082977294921875,0.5110263824462891,0.40262603759765625,0.5459984540939331,0.42334747314453125,0.42205810546875,0.545013427734375,0.4231376647949219,0.4237480163574219,0.5461205244064331,0.4247703552246094,0.423553466796875,0.5454728603363037,0.42366790771484375,0.4238471984863281,0.5444183349609375,0.4222755432128906,0.5134849548339844,0.5480431318283081,0.4402647018432617,0.5254502296447754,0.44057559967041016,0.5481376647949219,0.4384651184082031,0.4377279281616211,0.54639732837677,0.43772220611572266,0.28076171875
5,400,0.2802734375,0.4788682460784912,0.31268310546875,0.32061767578125,0.3118896484375,0.492431640625,0.3291015625,0.3192138671875,0.5352376699447632,0.3233642578125,0.443572998046875,0.5460611581802368,0.3874053955078125,0.4990081787109375,0.3679351806640625,0.5482313632965088,0.394989013671875,0.3888092041015625,0.5463188886642456,0.396331787109375,0.3946380615234375,0.5453965663909912,0.3942413330078125,0.49626922607421875,0.546966552734375,0.4301795959472656,0.5257053375244141,0.4108428955078125,0.5543365478515625,0.4326171875,0.431060791015625,0.5539346933364868,0.4329185485839844,0.433074951171875,0.5551198720932007,0.43441009521484375,0.43285369873046875,0.5548044443130493,0.433135986328125,0.4334297180175781,0.5533921718597412,0.4320831298828125,0.5286884307861328,0.5569271445274353,0.45159912109375,0.541633129119873,0.45177173614501953,0.5570449829101562,0.44952392578125,0.44885921478271484,0.5548943281173706,0.4488840103149414,0.28115230798721313
5,600,0.283447265625,0.4930827021598816,0.31463623046875,0.32421875,0.31475830078125,0.5073784589767456,0.33184814453125,0.32159423828125,0.5441623330116272,0.3275146484375,0.453643798828125,0.5540771484375,0.39337158203125,0.5122299194335938,0.3737945556640625,0.55609130859375,0.4033050537109375,0.3961944580078125,0.5553792715072632,0.4029083251953125,0.40203857421875,0.5538194179534912,0.402435302734375,0.509918212890625,0.5560082197189331,0.4400291442871094,0.5414447784423828,0.419952392578125,0.5636528730392456,0.44257354736328125,0.4407958984375,0.5624576210975647,0.4429206848144531,0.4433631896972656,0.564056396484375,0.4440727233886719,0.4432945251464844,0.5641700029373169,0.443115234375,0.4434623718261719,0.5623220205307007,0.4418792724609375,0.5448017120361328,0.5661337375640869,0.4636363983154297,0.5503463745117188,0.4638252258300781,0.5660964250564575,0.46213722229003906,0.46134471893310547,0.5640004873275757,0.4613971710205078,0.282958984375
6,0,0.285888671875,0.5069173574447632,0.31756591796875,0.3255615234375,0.3179931640625,0.5206705331802368,0.33587646484375,0.32354736328125,0.5518120527267456,0.33148193359375,0.464324951171875,0.5622694492340088,0.4006500244140625,0.525482177734375,0.3788909912109375,0.5640190839767456,0.4107513427734375,0.4042205810546875,0.5632730722427368,0.409576416015625,0.4099884033203125,0.56268310546875,0.410736083984375,0.5224533081054688,0.5649346113204956,0.4505500793457031,0.5495452880859375,0.4290199279785156,0.5727555751800537,0.4523429870605469,0.4508247375488281,0.5721079111099243,0.45325469970703125,0.4534416198730469,0.5735185146331787,0.45439910888671875,0.4535102844238281,0.5729590654373169,0.4533882141113281,0.4538078308105469,0.5712296962738037,0.4523277282714844,0.5529212951660156,0.5748291015625,0.4750652313232422,0.5586347579956055,0.47515106201171875,0.5749448537826538,0.47344970703125,0.4722480773925781,0.57330322265625,0.47211742401123047,0.28496092557907104
6,200,0.287109375,0.5221896767616272,0.32073974609375,0.32989501953125,0.3192138671875,0.5348849892616272,0.33917236328125,0.32598876953125,0.5588650107383728,0.3349609375,0.474822998046875,0.5696479082107544,0.4090728759765625,0.539398193359375,0.38397216796875,0.5722995400428772,0.4187164306640625,0.41156005859375,0.5711398720741272,0.417266845703125,0.416748046875,0.5709770917892456,0.4185638427734375,0.5361251831054688,0.5731794834136963,0.460723876953125,0.5574188232421875,0.43793487548828125,0.5813835859298706,0.46260833740234375,0.4609870910644531,0.5806087851524353,0.4635276794433594,0.4635200500488281,0.5821160078048706,0.46497344970703125,0.4638175964355469,0.5816379189491272,0.4642982482910156,0.4645195007324219,0.5802510976791382,0.463348388671875,0.5605144500732422,0.5837211608886719,0.4867210388183594,0.566826343536377,0.4866809844970703,0.5836177468299866,0.4848356246948242,0.4841165542602539,0.5817162990570068,0.48385047912597656,0.2847656011581421
