Epoch,iteration,SparseConv0_64-64-(3  3),SparseConv1_64-64-(3  3),SparseConv2_64-64-(3  3),SparseConv3_64-64-(3  3),SparseConv4_64-128-(3  3),SparseConv5_128-128-(3  3),SparseConv6_64-128-(1  1),SparseConv7_128-128-(3  3),SparseConv8_128-128-(3  3),SparseConv9_128-256-(3  3),SparseConv10_256-256-(3  3),SparseConv11_128-256-(1  1),SparseConv12_256-256-(3  3),SparseConv13_256-256-(3  3),SparseConv14_256-512-(3  3),SparseConv15_512-512-(3  3),SparseConv16_256-512-(1  1),SparseConv17_512-512-(3  3),SparseConv18_512-512-(3  3),Linear0_512-200
37,0,0.6435546875,0.7188584804534912,0.7391221523284912,0.724609375,0.7581923007965088,0.8342759609222412,0.1741943359375,0.8558010458946228,0.8660617470741272,0.8627793788909912,0.8829396367073059,0.2984619140625,0.8920609951019287,0.8920084834098816,0.8875859379768372,0.91900634765625,0.46198272705078125,0.930511474609375,0.9252505898475647,0.4876171946525574
37,400,0.6424154043197632,0.7185329794883728,0.7384439706802368,0.7240668535232544,0.7580295205116272,0.83599853515625,0.174072265625,0.8575168251991272,0.8664618730545044,0.8648308515548706,0.8836127519607544,0.298858642578125,0.8925544023513794,0.8926832675933838,0.8883031010627747,0.9199731349945068,0.46143341064453125,0.9313244223594666,0.9262924194335938,0.49071288108825684
38,0,0.6453721523284912,0.7179904580116272,0.73779296875,0.7231987714767456,0.7578260898590088,0.8379380702972412,0.1759033203125,0.8580729365348816,0.8663533329963684,0.8664109706878662,0.8842400312423706,0.30108642578125,0.8930206298828125,0.8930901288986206,0.8888956904411316,0.920573353767395,0.46087646484375,0.9318016767501831,0.9269070029258728,0.49287110567092896
38,400,0.6460503339767456,0.7174478769302368,0.7367892861366272,0.722900390625,0.7580024003982544,0.8399183750152588,0.1766357421875,0.8597819209098816,0.8662787675857544,0.8677470088005066,0.8845859169960022,0.30194091796875,0.8934817910194397,0.8934224247932434,0.8896594643592834,0.9213180541992188,0.46036529541015625,0.9323713779449463,0.9278110861778259,0.49549806118011475
39,0,0.6492513418197632,0.7170138955116272,0.7361111044883728,0.7226833701133728,0.7580024003982544,0.8405219316482544,0.177978515625,0.8614909052848816,0.8664076328277588,0.8688523769378662,0.8850029706954956,0.303131103515625,0.8938056230545044,0.8937022089958191,0.8900383710861206,0.9218448996543884,0.4599761962890625,0.9329659938812256,0.928615152835846,0.4983203411102295
39,400,0.6503363847732544,0.7161729335784912,0.7356499433517456,0.7224392294883728,0.7586669921875,0.8416001796722412,0.1788330078125,0.8619655966758728,0.8664143681526184,0.8706291913986206,0.8855438232421875,0.305084228515625,0.8942006230354309,0.8939327597618103,0.8904698491096497,0.9225540161132812,0.45953369140625,0.933573842048645,0.9294154047966003,0.5014746189117432
40,0,0.6525336503982544,0.716064453125,0.7354329824447632,0.7223306894302368,0.7579209804534912,0.8423597812652588,0.180419921875,0.8637017011642456,0.8663126826286316,0.87164306640625,0.8858184814453125,0.305816650390625,0.8943566083908081,0.8942040205001831,0.8908767700195312,0.9230910539627075,0.459320068359375,0.9340498447418213,0.929850697517395,0.5045312643051147
40,400,0.6520724892616272,0.7153049111366272,0.7345920205116272,0.7221408486366272,0.7582465410232544,0.8443603515625,0.1829833984375,0.8640407919883728,0.86627197265625,0.8732944130897522,0.8862135410308838,0.307525634765625,0.8948025107383728,0.8946346640586853,0.8914523720741272,0.9237971901893616,0.45902252197265625,0.9346359968185425,0.9306322932243347,0.5079590082168579
41,0,0.6537001132965088,0.71484375,0.7342122793197632,0.7217339277267456,0.7580837607383728,0.8452487587928772,0.1820068359375,0.8642714023590088,0.8663737177848816,0.8744845986366272,0.8864983320236206,0.309783935546875,0.8952094316482544,0.8951873779296875,0.8918685913085938,0.9243134260177612,0.45877838134765625,0.9349064230918884,0.9310815334320068,0.5103515386581421
41,400,0.6555446982383728,0.7144097089767456,0.7345377206802368,0.7215440273284912,0.758544921875,0.8466254472732544,0.1820068359375,0.8649834394454956,0.8660549521446228,0.8749321699142456,0.8872206211090088,0.310028076171875,0.8955298662185669,0.8954976201057434,0.8925289511680603,0.92481529712677,0.45850372314453125,0.9353603720664978,0.9319288730621338,0.5138281583786011
42,0,0.6573622226715088,0.7141384482383728,0.7341579794883728,0.7211371660232544,0.7581923007965088,0.8479071855545044,0.1837158203125,0.8649088740348816,0.8657497763633728,0.875518798828125,0.8875579833984375,0.3111572265625,0.8957909345626831,0.8958909511566162,0.8928358554840088,0.9253654479980469,0.45832061767578125,0.9358317255973816,0.93251633644104,0.5163769721984863
42,400,0.6590982675552368,0.7127279043197632,0.7322319746017456,0.7206217050552368,0.7575141191482544,0.8520439863204956,0.1846923828125,0.8651190996170044,0.8653496503829956,0.8760511875152588,0.8887125849723816,0.3135986328125,0.8968064785003662,0.8968064785003662,0.8941260576248169,0.9270913600921631,0.45786285400390625,0.9377009272575378,0.9349411725997925,0.5258105993270874
43,0,0.6611599326133728,0.7126736044883728,0.7320692539215088,0.7201877236366272,0.7581651210784912,0.8526950478553772,0.187255859375,0.8649359941482544,0.8655869960784912,0.8765665888786316,0.889190673828125,0.31549072265625,0.8973032832145691,0.8975169062614441,0.8947948813438416,0.9279988408088684,0.4576416015625,0.938470184803009,0.936126708984375,0.5147070288658142
43,400,0.6644423007965088,0.7131076455116272,0.732177734375,0.7201063632965088,0.7586669921875,0.8528035283088684,0.1893310546875,0.8649359941482544,0.8659803867340088,0.87701416015625,0.8900807499885559,0.31793212890625,0.8980848789215088,0.8981459140777588,0.8956061601638794,0.9289563298225403,0.45740509033203125,0.9392716884613037,0.9371596574783325,0.5040234327316284
44,0,0.6744248867034912,0.7130805253982544,0.7318251132965088,0.7203775644302368,0.7593451738357544,0.8534681797027588,0.192138671875,0.8651665449142456,0.8659871220588684,0.8773362636566162,0.8910505771636963,0.32080078125,0.8983933925628662,0.8987036943435669,0.8962571620941162,0.9294259548187256,0.45725250244140625,0.9396659135818481,0.9374253749847412,0.49765628576278687
44,400,0.6797959804534912,0.71337890625,0.7319064736366272,0.720703125,0.7599826455116272,0.8545125126838684,0.19189453125,0.8654988408088684,0.8659328818321228,0.8777872920036316,0.8917033076286316,0.3238525390625,0.8990681767463684,0.8994920253753662,0.8966776728630066,0.9299460649490356,0.45714569091796875,0.9400706887245178,0.9378255009651184,0.4910351634025574
45,0,0.6829969882965088,0.7136772871017456,0.7318251132965088,0.7208930253982544,0.7600911259651184,0.8547092080116272,0.19287109375,0.8651801347732544,0.8659193515777588,0.8780415654182434,0.8922932744026184,0.325714111328125,0.8994038701057434,0.8999311923980713,0.8974143266677856,0.9303529262542725,0.45703887939453125,0.9407365322113037,0.9379115700721741,0.4869433641433716
45,400,0.6861436367034912,0.7134060263633728,0.7323676347732544,0.7209743857383728,0.7605929970741272,0.8557536005973816,0.195556640625,0.8653903603553772,0.8663872480392456,0.8781874179840088,0.8934495449066162,0.328521728515625,0.8998650312423706,0.900726318359375,0.8977101445198059,0.93091881275177,0.456878662109375,0.9414791464805603,0.9383396506309509,0.4825781583786011
46,0,0.6858181357383728,0.7131890058517456,0.7325845956802368,0.7208930253982544,0.7604438066482544,0.8555365800857544,0.1961669921875,0.8653293251991272,0.8663804531097412,0.8783366084098816,0.8942226767539978,0.33001708984375,0.9003617763519287,0.9010484218597412,0.8982009887695312,0.9312608242034912,0.45679473876953125,0.9418690800666809,0.9386062622070312,0.4799121022224426
46,400,0.6878798007965088,0.7136501669883728,0.7321506142616272,0.7210829257965088,0.7609456181526184,0.85565185546875,0.1978759765625,0.8656480312347412,0.8664414882659912,0.87872314453125,0.8949229121208191,0.3341064453125,0.9008449912071228,0.9014146327972412,0.8987104892730713,0.9317249655723572,0.45670318603515625,0.942362904548645,0.939005970954895,0.47733402252197266
47,0,0.6891547441482544,0.7130533456802368,0.7320692539215088,0.7208116054534912,0.7616780400276184,0.85595703125,0.1986083984375,0.8657904863357544,0.8665703535079956,0.8788960576057434,0.8953263759613037,0.336578369140625,0.9011518955230713,0.9017266035079956,0.899057149887085,0.9320152997970581,0.4566650390625,0.9426646828651428,0.9393619894981384,0.47563475370407104
47,400,0.6922471523284912,0.7128635048866272,0.7319878339767456,0.7211642861366272,0.7617051601409912,0.8556789755821228,0.200439453125,0.8658244013786316,0.8667195439338684,0.8789808750152588,0.8960621953010559,0.339202880859375,0.9016605019569397,0.9020012617111206,0.8994064331054688,0.9323302507400513,0.45659637451171875,0.9429686069488525,0.9398663640022278,0.47339844703674316
48,0,0.6934950351715088,0.7132161855697632,0.7323133945465088,0.7211099863052368,0.7624104619026184,0.8561062216758728,0.2025146484375,0.8660075068473816,0.8666585087776184,0.8794182538986206,0.8964216709136963,0.343048095703125,0.9019826054573059,0.9022420048713684,0.8996616005897522,0.9323683977127075,0.45653533935546875,0.9431431889533997,0.9402419328689575,0.47224611043930054
48,400,0.693359375,0.7130805253982544,0.7318251132965088,0.7213270664215088,0.7627766728401184,0.8561130166053772,0.2078857421875,0.8661363124847412,0.8668009638786316,0.8791911005973816,0.8970234990119934,0.3450927734375,0.9023979902267456,0.9027184247970581,0.9001803994178772,0.9325900673866272,0.45647430419921875,0.943414032459259,0.9406530857086182,0.4709179997444153
49,0,0.7061631679534912,0.71337890625,0.7317708730697632,0.7213270664215088,0.7631700038909912,0.8559977412223816,0.2060546875,0.8661906123161316,0.8665635585784912,0.8792826533317566,0.8973456621170044,0.34735107421875,0.9026302695274353,0.9028438925743103,0.9004898071289062,0.93290114402771,0.45642852783203125,0.9436119794845581,0.94090735912323,0.47007811069488525
49,400,0.7073296308517456,0.713134765625,0.7316352128982544,0.7210015058517456,0.7633192539215088,0.8563571572303772,0.2103271484375,0.8665771484375,0.8663262128829956,0.8793097734451294,0.8980000615119934,0.35162353515625,0.9030914306640625,0.9031440019607544,0.9008975625038147,0.9330478310585022,0.4563751220703125,0.9437968134880066,0.9412596225738525,0.4691992402076721
50,0,0.7096083164215088,0.7131890058517456,0.7313638925552368,0.7209201455116272,0.7633734941482544,0.8560044765472412,0.21337890625,0.8665907382965088,0.8664347529411316,0.8794386386871338,0.8983883261680603,0.353973388671875,0.9032745361328125,0.9033474326133728,0.9011009931564331,0.9332088828086853,0.45632171630859375,0.9439854025840759,0.9415732622146606,0.46855467557907104
50,400,0.7119954824447632,0.7130262851715088,0.7311740517616272,0.7209743857383728,0.7645670771598816,0.8558078408241272,0.214599609375,0.8664347529411316,0.8666110634803772,0.8795505166053772,0.8988155722618103,0.35748291015625,0.9037899374961853,0.9037102460861206,0.9015434980392456,0.9334733486175537,0.456298828125,0.944115936756134,0.941824197769165,0.4681054949760437
51,0,0.7134060263633728,0.7134603261947632,0.7315537929534912,0.7211642861366272,0.7639973759651184,0.8560451865196228,0.2152099609375,0.8666313886642456,0.8666178584098816,0.8797404170036316,0.8991885781288147,0.35968017578125,0.9042036533355713,0.9038102626800537,0.9018580317497253,0.933539092540741,0.45627593994140625,0.9441697597503662,0.9420941472053528,0.46779298782348633
51,400,0.7144639492034912,0.7135416269302368,0.7319607138633728,0.7215169668197632,0.7646348476409912,0.8558756709098816,0.2193603515625,0.8665432333946228,0.8670179843902588,0.8795505166053772,0.8998531699180603,0.364654541015625,0.9044884443283081,0.9041815996170044,0.9023471474647522,0.9339527487754822,0.45626068115234375,0.9442393183708191,0.9423798322677612,0.4674023389816284
52,0,0.71630859375,0.7127821445465088,0.7321506142616272,0.7218695878982544,0.7648654580116272,0.8562690019607544,0.219970703125,0.8665297031402588,0.8669162392616272,0.8799946904182434,0.9002532958984375,0.3665771484375,0.9048427939414978,0.9046478271484375,0.9024226069450378,0.9339896440505981,0.45623016357421875,0.9443749189376831,0.9426723122596741,0.46720701456069946
52,400,0.7157660722732544,0.713134765625,0.7323947548866272,0.7219780683517456,0.7652587890625,0.8558688759803772,0.2249755859375,0.8663737177848816,0.86712646484375,0.8796454668045044,0.9006296992301941,0.370513916015625,0.9051954746246338,0.9050191044807434,0.9028201699256897,0.934380829334259,0.45619964599609375,0.9444266557693481,0.9427918195724487,0.4668847918510437
53,0,0.7173122763633728,0.71337890625,0.7323133945465088,0.7223849892616272,0.7654079794883728,0.8559909462928772,0.228515625,0.8665771484375,0.866943359375,0.8797505497932434,0.9011874794960022,0.37310791015625,0.9055464267730713,0.9053531289100647,0.9030905961990356,0.9345096945762634,0.45619964599609375,0.9444995522499084,0.94298255443573,0.4667090177536011
53,400,0.7178548574447632,0.7136772871017456,0.7313096523284912,0.7224392294883728,0.7665066123008728,0.8561469316482544,0.230224609375,0.8669162392616272,0.8665974736213684,0.8798964023590088,0.9013858437538147,0.378082275390625,0.9059414267539978,0.9055294394493103,0.9034661054611206,0.934757649898529,0.4561920166015625,0.9445915222167969,0.9431847333908081,0.46650391817092896
54,0,0.7180989980697632,0.7136501669883728,0.7314995527267456,0.7223306894302368,0.7668049931526184,0.8562690019607544,0.2318115234375,0.8668416142463684,0.8665703535079956,0.8798726201057434,0.9019402265548706,0.379638671875,0.906097412109375,0.9060143232345581,0.9038636684417725,0.9349076747894287,0.4561767578125,0.9446194767951965,0.9433737993240356,0.46635740995407104
54,400,0.7184787392616272,0.7133517861366272,0.7324761152267456,0.7221408486366272,0.767333984375,0.8563571572303772,0.2315673828125,0.8665364384651184,0.8666110634803772,0.8797438144683838,0.9024064540863037,0.382843017578125,0.9064772129058838,0.9059464931488037,0.9039340615272522,0.9350573420524597,0.4561767578125,0.9447242021560669,0.9434627890586853,0.4661328196525574
55,0,0.7193739414215088,0.7127549648284912,0.7321234941482544,0.7226833701133728,0.7672119140625,0.8561672568321228,0.2342529296875,0.8666720986366272,0.8665703535079956,0.8798997402191162,0.902496337890625,0.38592529296875,0.9065653681755066,0.9064381718635559,0.9041917324066162,0.9351738691329956,0.4561614990234375,0.9447864890098572,0.943688690662384,0.46608400344848633
55,400,0.7213813066482544,0.7132704257965088,0.7326931357383728,0.7223306894302368,0.7677951455116272,0.85614013671875,0.2366943359375,0.8668280839920044,0.8667195439338684,0.8800489902496338,0.9031592607498169,0.38983154296875,0.9068535566329956,0.9070281982421875,0.9044570922851562,0.9355621337890625,0.456146240234375,0.9448674321174622,0.9438111782073975,0.4660058617591858
56,0,0.7205404043197632,0.7127279043197632,0.7330458164215088,0.7228189706802368,0.767822265625,0.8561265468597412,0.2366943359375,0.8666449785232544,0.8666653037071228,0.8802015781402588,0.9035627841949463,0.3929443359375,0.9074164628982544,0.9071977138519287,0.9046546220779419,0.9358516335487366,0.4561309814453125,0.944981038570404,0.9440261125564575,0.4659082293510437
56,400,0.7249619960784912,0.7123752236366272,0.7325845956802368,0.7227919101715088,0.7680799961090088,0.8559367060661316,0.241943359375,0.8668280839920044,0.8669975996017456,0.8802456259727478,0.9050225019454956,0.39874267578125,0.9086846113204956,0.9085456132888794,0.9061347246170044,0.937296986579895,0.45610809326171875,0.9453247785568237,0.9444228410720825,0.4657226800918579
57,0,0.7274034023284912,0.7127549648284912,0.7323676347732544,0.7227376699447632,0.7682969570159912,0.8561537265777588,0.2474365234375,0.8664008378982544,0.86676025390625,0.8804457187652588,0.9057939052581787,0.40264892578125,0.9095984697341919,0.9095001220703125,0.9071078896522522,0.9382625222206116,0.45610809326171875,0.9455015659332275,0.9446885585784912,0.4656445384025574
57,400,0.7421060800552368,0.7120225429534912,0.7324761152267456,0.7221950888633728,0.7683647871017456,0.8563368320465088,0.2509765625,0.8665703535079956,0.8667466640472412,0.8806999921798706,0.9069095253944397,0.408203125,0.9124247431755066,0.9105902910232544,0.9078029990196228,0.939387857913971,0.4561004638671875,0.9457770586013794,0.9451420903205872,0.465576171875
58,0,0.7471245527267456,0.7117241621017456,0.7323133945465088,0.7223036289215088,0.7691107988357544,0.8567911982536316,0.25390625,0.8661838173866272,0.8666653037071228,0.8807169795036316,0.9076792597770691,0.412750244140625,0.9143049716949463,0.9130638837814331,0.9086592197418213,0.9401626586914062,0.45609283447265625,0.9459893703460693,0.945364236831665,0.4655469059944153
58,400,0.7494032382965088,0.7118869423866272,0.7317708730697632,0.7219780683517456,0.7696669101715088,0.8566487431526184,0.2581787109375,0.8661634922027588,0.8665771484375,0.8806694746017456,0.9087049961090088,0.419403076171875,0.9165937900543213,0.9156409502029419,0.9098400473594666,0.940876841545105
